city,date,fare,ride_id
South Karenland,2/26/2019 20:40,35.61,8.41397E+12
Johnton,4/29/2019 7:50,17.89,1.26625E+12
Justinberg,1/24/2019 19:32,38.79,1.68719E+12
Grahamburgh,2/2/2019 3:52,22.53,6.58308E+12
North Markport,1/17/2019 11:37,8.68,9.30356E+11
Port Samanthamouth,1/1/2019 21:04,11.71,1.84966E+12
West Angela,4/11/2019 6:59,29.06,7.13854E+11
Port David,3/3/2019 11:38,13.41,6.41354E+12
Christopherfurt,2/23/2019 8:31,15.61,8.29529E+12
Lake Scottton,2/27/2019 7:09,9.43,8.16781E+12
Valentineton,1/3/2019 5:56,37.4,4.18129E+12
Jerryton,2/19/2019 13:59,21.27,2.52355E+12
Reynoldsfurt,3/21/2019 17:25,11.97,9.40611E+12
Hurleymouth,2/24/2019 15:39,8.33,2.05179E+12
South Latoya,3/13/2019 1:15,16.01,2.75506E+12
North Jasmine,3/21/2019 18:31,39.02,7.92553E+12
Richardfort,3/16/2019 23:00,21.39,2.37473E+11
Roberthaven,5/3/2019 5:43,42.15,2.59337E+12
South Michelleport,1/5/2019 5:57,39.9,6.10707E+12
Port Johnbury,1/15/2019 18:45,40.32,2.121E+12
Loganberg,1/31/2019 15:03,20.36,1.81676E+12
Robertport,4/30/2019 23:36,14.81,1.46874E+12
South Michelleport,2/27/2019 2:00,10.4,6.4751E+12
New Jacobville,3/3/2019 5:28,41.39,3.09155E+12
Martinezhaven,4/12/2019 6:49,11.55,9.3063E+12
West Gabriel,4/8/2019 21:34,13.31,8.62991E+12
South Jack,4/10/2019 1:23,29.97,6.13496E+12
New Paulville,1/5/2019 8:35,21.57,3.71314E+12
Royland,1/11/2019 9:50,18.42,5.57837E+12
Roberthaven,1/15/2019 21:25,30.42,5.91251E+12
Justinberg,3/12/2019 16:33,24.41,3.08565E+12
West Angela,2/21/2019 8:28,40.55,1.8321E+12
North Madeline,1/30/2019 18:20,16.5,8.65191E+12
Port Angela,2/3/2019 6:01,6.42,9.46522E+12
North Jason,3/30/2019 6:31,12.04,6.61757E+12
West Patrickchester,4/18/2019 11:41,29.12,8.00982E+12
North Jason,3/27/2019 19:19,30.66,3.37133E+12
West Anthony,2/3/2019 18:24,19.66,2.90928E+12
Liumouth,4/29/2019 19:55,32.1,2.69675E+12
Martinezhaven,4/13/2019 19:46,40.2,8.8566E+12
West Josephberg,1/12/2019 12:45,5.77,5.09474E+12
Simpsonburgh,1/5/2019 16:36,39.44,2.52492E+11
New Paulville,1/5/2019 17:16,44.68,3.08438E+12
Christopherfurt,2/4/2019 12:11,41.12,8.0774E+11
Johnton,3/15/2019 21:16,30.27,1.60498E+12
South Jack,2/6/2019 12:17,7.71,6.33202E+12
Joneschester,3/28/2019 7:41,7.56,4.60611E+12
Lake Danielberg,2/23/2019 13:51,9.25,8.3041E+12
Port Frank,1/18/2019 11:45,19.98,4.49344E+12
Lake Jonathanshire,1/21/2019 12:12,37.25,2.96654E+12
Rogerston,3/7/2019 12:09,27.26,9.44596E+12
South Karenland,1/2/2019 21:27,19.57,7.2722E+12
West Gabriel,1/15/2019 18:25,11.71,3.84243E+12
West Gabriel,1/12/2019 16:34,31.98,2.98688E+12
Robertport,3/17/2019 22:50,14.61,8.50145E+12
West Christopherberg,4/3/2019 12:01,33.03,1.47876E+12
Lake Scottton,4/2/2019 21:10,43.2,3.92721E+12
West Christopherberg,2/7/2019 1:24,10.91,3.7308E+12
West Anthony,4/18/2019 8:11,11.2,3.22174E+12
Robertport,4/16/2019 9:48,36.11,5.88655E+12
Erikaland,3/27/2019 8:27,26.25,4.8088E+12
Williamsview,1/17/2019 4:00,32.29,7.45158E+12
West Robert,1/30/2019 11:32,43.02,7.20018E+12
Hurleymouth,2/6/2019 0:10,32.93,4.14023E+12
New Paulton,2/21/2019 2:37,27.56,3.95458E+12
Deanville,1/7/2019 19:34,21.5,9.422E+12
Karenside,1/12/2019 1:28,37.73,1.87305E+12
New Paulton,3/12/2019 13:53,38.26,79314274773
Port Samanthamouth,4/9/2019 20:55,24.99,6.74323E+12
South Phillip,5/3/2019 11:43,8.3,8.58023E+12
Lake Danielberg,2/6/2019 4:11,29.96,2.332E+12
Martinezhaven,2/6/2019 10:58,40.29,4.66519E+12
Pattyland,4/12/2019 11:58,28.65,6.92423E+12
Port Johnbury,2/5/2019 16:04,7.44,3.00833E+12
Richardfort,3/22/2019 4:41,16.35,5.93424E+12
Valentineton,2/17/2019 19:23,37.19,5.02045E+12
Rodneyfort,4/19/2019 9:46,35.79,9.9172E+12
West Christopherberg,4/19/2019 4:53,22.86,9.74885E+12
Valentineton,3/8/2019 7:57,43.59,5.85967E+12
New Jacobville,2/21/2019 8:59,40.05,3.01798E+12
Joneschester,5/5/2019 2:00,21.74,2.72918E+12
Johnton,1/14/2019 10:53,19.68,8.53436E+12
West Heidi,1/29/2019 8:17,38.68,4.81894E+12
West Christopherberg,4/11/2019 14:46,4.88,7.74085E+12
West Angela,3/17/2019 9:42,23.45,7.76633E+12
South Evanton,1/9/2019 15:10,40.73,6.52965E+12
West Gabriel,1/23/2019 5:22,40.17,9.15793E+12
Carriemouth,4/5/2019 2:03,38.17,8.1612E+12
West Ericstad,3/18/2019 15:28,23.62,6.20924E+12
North Jasmine,4/22/2019 15:53,6.49,1.61729E+12
Martinezhaven,4/30/2019 0:42,36.07,1.51773E+12
West Gabriel,2/17/2019 7:39,17.03,4.38581E+12
Liumouth,3/6/2019 4:42,37.4,6.02124E+11
Roberthaven,5/2/2019 21:36,21.8,3.45671E+12
West Angela,2/21/2019 12:29,27.68,7.91846E+11
West Robert,2/1/2019 11:37,30.94,2.18488E+11
Carriemouth,4/27/2019 20:41,8.28,4.51752E+11
North Jason,1/8/2019 23:32,10.74,1.77736E+12
West Angela,4/13/2019 21:50,28.75,3.69751E+12
Reynoldsfurt,2/3/2019 10:14,6.34,5.56069E+12
Lake Jonathanshire,4/11/2019 21:32,22.48,3.50546E+12
New Kimberlyborough,2/5/2019 11:23,18.02,3.97912E+12
Jerryton,3/23/2019 8:27,37.89,4.27522E+12
Joneschester,3/4/2019 18:00,41.65,9.83027E+12
Lake Jonathanshire,2/16/2019 1:49,17.58,3.64178E+12
Richardfort,1/3/2019 1:06,5.32,3.26884E+12
Deanville,1/29/2019 21:11,25.39,9.62339E+12
Richardfort,3/29/2019 15:16,37.76,4.80269E+12
Royland,3/23/2019 12:21,13.7,8.50573E+12
Jerryton,4/20/2019 18:57,29.84,8.12967E+12
Lake Jonathanshire,1/17/2019 13:15,28.42,6.54422E+12
Karenberg,4/24/2019 12:57,34.67,6.99554E+12
Joneschester,2/17/2019 10:04,10.52,3.38231E+12
Rogerston,2/27/2019 3:58,27.4,6.53537E+12
North Jason,1/11/2019 5:08,19.64,6.87701E+12
Reynoldsfurt,4/11/2019 23:49,38.35,6.51789E+12
Rogerston,1/26/2019 14:42,11.13,9.1174E+12
Grahamburgh,3/11/2019 8:09,34.53,1.66809E+12
Lake Jonathanshire,1/21/2019 9:48,22.36,2.5221E+12
Lake Danielberg,3/5/2019 23:23,44.77,9.04235E+11
Liumouth,1/30/2019 8:51,22.9,2.85206E+12
West Gabriel,1/28/2019 22:22,5.58,8.43799E+12
North Jason,1/24/2019 1:46,40.15,6.72007E+12
West Robert,3/16/2019 16:27,42.89,3.37131E+12
Huntermouth,1/24/2019 17:07,42.36,2.8811E+12
Karenside,1/17/2019 12:18,11.6,2.89616E+12
Karenberg,2/19/2019 16:11,12.25,3.87193E+12
Amandaburgh,1/29/2019 23:28,41.06,4.29686E+12
West Robert,2/18/2019 11:51,44.97,3.41568E+11
Pattyland,1/12/2019 20:07,17.85,1.71752E+12
West Robert,2/19/2019 0:53,40.64,5.09E+12
Lake Jonathanshire,2/23/2019 6:10,26.63,5.37249E+12
Raymondhaven,3/31/2019 14:58,7.67,3.67767E+12
New Kimberlyborough,4/24/2019 2:21,37.73,2.21122E+12
North Jasmine,5/8/2019 7:29,18.55,5.68202E+12
Reynoldsfurt,2/9/2019 17:49,21.02,6.19709E+12
West Anthony,3/8/2019 10:33,41.3,1.15469E+12
West Christopherberg,1/30/2019 8:11,16.85,7.33726E+12
Erikaland,2/11/2019 3:01,35.89,1.69228E+12
Port Samanthamouth,2/2/2019 1:57,39.28,2.67126E+12
New Jacobville,4/30/2019 11:44,5.6,3.97572E+12
Huntermouth,3/27/2019 11:50,22.64,9.53674E+12
Joneschester,3/19/2019 1:52,42.74,4.49621E+12
Port Frank,1/15/2019 7:42,30.93,8.72614E+12
Leahton,3/3/2019 1:24,43.44,4.29092E+12
Raymondhaven,2/7/2019 16:19,38.67,8.35296E+12
South Latoya,4/22/2019 12:29,27.54,3.39138E+12
West Ericstad,3/4/2019 12:31,43.98,6.43494E+12
Liumouth,4/12/2019 2:27,10.53,8.95452E+12
Port Johnbury,4/25/2019 0:15,10.26,2.97708E+12
Robertport,4/18/2019 6:58,24.48,4.26763E+12
South Michelleport,4/27/2019 11:18,27.89,3.55231E+11
Grahamburgh,2/16/2019 12:22,30.23,5.12414E+12
Liumouth,4/2/2019 16:53,25.56,9.54429E+12
Grahamburgh,4/10/2019 1:16,37.67,1.44887E+12
Rogerston,2/3/2019 21:09,4.41,1.71871E+12
New Paulville,1/21/2019 20:51,33.47,8.22124E+12
Liumouth,2/28/2019 15:20,30.3,2.08181E+12
Port Frank,2/6/2019 3:34,34.86,3.93596E+12
Loganberg,2/21/2019 18:53,36.21,8.54227E+12
Karenside,3/21/2019 23:26,26.69,7.72892E+12
West Angela,4/14/2019 12:28,39.95,7.95004E+12
West Josephberg,1/31/2019 13:24,38.28,4.1956E+12
West Samuelburgh,2/22/2019 18:15,7.13,2.71785E+12
Lake Danielberg,2/6/2019 19:59,30.31,3.3967E+12
Johnton,1/31/2019 11:17,23.36,3.67134E+12
West Ericstad,1/21/2019 12:14,8.07,7.50604E+12
Lake Scottton,4/18/2019 23:06,4.36,5.84381E+12
North Jasmine,4/17/2019 10:37,11.76,4.45094E+12
North Jason,4/15/2019 17:35,42.29,5.00803E+12
North Jason,3/4/2019 10:14,38.49,3.33803E+12
Lake Danielberg,2/17/2019 5:30,11.7,4.87433E+12
Christopherfurt,4/4/2019 1:11,24.47,5.71641E+11
Port Johnbury,1/4/2019 2:56,32.75,1.73729E+12
Port Angela,5/4/2019 9:50,21.62,6.30251E+12
Port Frank,4/28/2019 9:03,15,7.32119E+12
North Barbara,1/8/2019 5:21,25.84,3.50517E+12
North Jason,4/14/2019 19:46,8.05,7.83372E+12
Barajasview,1/12/2019 23:20,21.64,3.01003E+12
North Jasmine,1/13/2019 16:18,16.92,5.89668E+12
South Karenland,4/25/2019 5:20,36.71,7.08537E+12
West Gabriel,2/20/2019 9:30,28.13,7.46721E+12
Carriemouth,3/25/2019 21:25,26.4,4.29352E+12
Huntermouth,3/17/2019 15:43,30.31,6.90976E+12
Valentineton,1/12/2019 5:52,42.31,5.90146E+12
East Kaylahaven,1/29/2019 6:40,26.79,5.03819E+12
Lake Danielberg,4/12/2019 5:18,41.45,5.3387E+12
West Robert,1/15/2019 8:14,33.91,2.16116E+12
Williamsstad,4/4/2019 6:55,31.52,7.78427E+11
Port David,4/22/2019 23:30,30.03,7.35559E+12
Karenside,3/3/2019 18:15,19.19,1.72349E+12
Valentineton,3/16/2019 23:59,5.23,7.40781E+12
New Kimberlyborough,4/3/2019 3:36,43.07,5.60378E+12
New Jacobville,4/20/2019 5:31,13.35,9.25917E+12
Joneschester,4/13/2019 18:44,27.36,7.53038E+12
Joneschester,4/20/2019 9:40,30.12,8.9725E+12
Jerryton,3/24/2019 12:17,31.47,5.42425E+12
Grahamburgh,1/3/2019 15:37,17.61,7.87723E+12
Royland,1/18/2019 0:03,32.11,4.54884E+12
West Robert,3/10/2019 20:00,6.74,6.67518E+12
Karenside,2/19/2019 20:56,17.41,1.21725E+12
Williamsview,4/18/2019 2:07,39.79,8.74553E+12
Simpsonburgh,3/3/2019 8:45,7.63,4.17678E+12
West Angela,5/7/2019 1:03,12.35,2.05051E+12
West Heidi,1/15/2019 11:49,21.44,83498621902
Leahton,3/13/2019 9:17,36.79,6.21413E+12
Reynoldsfurt,2/14/2019 11:25,39.4,9.07069E+12
Christopherfurt,3/13/2019 1:47,32.05,2.78882E+12
Raymondhaven,3/20/2019 2:20,38.53,8.65826E+12
Port Johnbury,3/26/2019 7:22,7.63,8.08928E+12
West Gabriel,5/5/2019 1:24,27.57,4.42877E+12
Barronchester,1/27/2019 3:08,27.79,6.65362E+12
East Kentstad,4/7/2019 19:44,18.75,6.57596E+12
Lake Omar,1/17/2019 21:33,21.71,9.66912E+11
Myersshire,2/27/2019 17:38,17.1,5.70677E+12
West Hannah,4/19/2019 1:06,37.78,2.27305E+12
East Marymouth,3/29/2019 8:36,37.6,6.37086E+12
New Raymond,2/25/2019 21:40,20.44,5.98451E+12
Lake Robertside,1/11/2019 20:17,46.51,6.57433E+12
Josephside,3/30/2019 9:45,44.74,5.59269E+12
Brandonfort,1/14/2019 12:35,28.02,8.10026E+12
Josephside,2/7/2019 6:56,31.94,3.18569E+12
New Raymond,3/21/2019 1:45,22.12,6.03176E+12
Lewisland,2/14/2019 17:38,42.31,5.80386E+11
East Kentstad,1/22/2019 20:43,35.01,8.75087E+12
Myersshire,4/29/2019 6:08,17.99,1.1271E+12
Myersshire,1/10/2019 6:32,45.81,7.01426E+12
Lewisland,1/30/2019 15:08,32.4,5.09921E+12
West Hannah,3/22/2019 20:18,25.86,7.62491E+12
North Richardhaven,2/18/2019 10:21,41.54,4.26738E+12
New Olivia,3/29/2019 2:52,44.12,7.72447E+12
New Shannonberg,3/19/2019 8:13,25.46,3.74753E+11
Barronchester,5/5/2019 4:03,30.38,2.28152E+12
Nicolechester,2/9/2019 12:26,40.83,85473064902
New Raymond,3/18/2019 12:07,36.26,3.15141E+12
New Raymond,5/3/2019 12:23,48.56,9.49503E+12
Victoriaport,4/21/2019 15:21,12.13,3.31312E+12
South Teresa,1/29/2019 12:51,38.47,5.74618E+12
North Richardhaven,4/7/2019 0:32,36.32,5.01429E+12
East Aaronbury,3/19/2019 10:43,20.04,4.11747E+12
South Teresa,2/23/2019 4:35,46.02,4.62313E+12
Bethanyland,4/1/2019 22:04,38.71,8.22108E+12
Lake Scott,1/10/2019 11:08,37.96,8.13067E+12
East Marymouth,1/16/2019 15:44,46.2,1.18197E+12
North Jeffrey,2/4/2019 22:35,29.87,7.90957E+12
Rodriguezview,3/27/2019 19:44,49.65,8.74896E+12
Bethanyland,3/15/2019 19:42,37.09,6.24319E+12
East Kentstad,5/1/2019 17:35,39.29,1.98661E+12
Myersshire,1/6/2019 11:43,22.8,4.99304E+11
Lake Robertside,3/5/2019 11:48,29.12,4.05849E+12
Sotoville,3/29/2019 22:38,34.97,7.31396E+12
South Brenda,4/28/2019 4:21,27.86,5.85721E+12
Port Shane,4/9/2019 15:34,27.66,4.02234E+12
Lake Omar,3/26/2019 5:52,48.26,5.01409E+12
Lake Robertside,4/30/2019 20:45,22.26,2.02043E+11
Lake Robertside,3/18/2019 8:04,44.21,9.83985E+12
South Brenda,4/21/2019 3:08,17.8,3.50092E+12
North Timothy,4/6/2019 10:06,38.39,4.78127E+12
Nicolechester,4/10/2019 4:41,38.08,8.12209E+12
Port Shane,4/23/2019 16:05,42.26,8.34198E+12
New Shannonberg,4/20/2019 2:52,30.82,6.82964E+12
Veronicaberg,1/19/2019 23:24,19.28,2.35108E+12
West Hannah,1/9/2019 3:44,14.41,1.04491E+12
Port Shane,3/2/2019 12:06,14.95,2.8032E+12
Nicolechester,3/8/2019 19:51,16.35,1.0458E+12
Victoriaport,4/22/2019 12:38,16.31,6.06917E+12
New Raymond,1/5/2019 17:58,22.5,7.83289E+12
New Shannonberg,2/1/2019 4:31,34.09,8.58872E+12
East Marymouth,4/27/2019 5:31,36.11,8.30746E+12
Williamsonville,1/9/2019 23:59,48.73,6.50771E+12
East Kentstad,4/19/2019 21:05,22.42,1.13656E+12
Victoriaport,2/2/2019 19:14,25.68,8.99739E+12
New Raymond,1/2/2019 15:38,45.32,8.88111E+12
Victoriaport,4/2/2019 17:12,12.19,6.9883E+12
Barronchester,4/25/2019 19:11,36.13,2.66018E+12
Brandonfort,4/8/2019 20:02,35.64,6.10953E+12
Lewishaven,4/19/2019 1:08,21.92,7.10899E+12
Brandonfort,3/22/2019 16:17,38.66,4.74854E+12
Port Shane,3/26/2019 4:33,19.03,6.0104E+12
East Marymouth,3/21/2019 11:01,17.43,1.62134E+12
New Shannonberg,1/15/2019 12:26,35.34,7.44588E+12
New Shannonberg,5/5/2019 5:25,16.77,8.38978E+12
Lake Ann,2/14/2019 17:13,42.13,6.1924E+12
Victoriaport,3/14/2019 3:47,16.5,7.10691E+12
North Richardhaven,1/22/2019 14:55,18.45,2.62773E+12
Rodriguezview,4/20/2019 0:03,23.58,3.28996E+12
Grayville,4/6/2019 3:38,18.11,6.20377E+12
Lake Robertside,1/13/2019 18:22,28.37,5.19968E+12
West Hannah,2/1/2019 2:36,33.85,8.29656E+12
New Olivia,2/5/2019 19:25,47.15,7.73682E+12
Grayville,4/28/2019 11:40,43.22,6.01891E+12
Port Shane,3/15/2019 12:09,31.58,2.55298E+12
Myersshire,3/26/2019 11:33,28.71,2.18065E+12
Lake Ann,4/30/2019 11:42,14.56,5.47077E+12
Colemanland,4/20/2019 2:52,20.83,2.98157E+12
West Kimmouth,1/4/2019 10:24,20.69,1.68721E+12
Lake Ann,3/6/2019 8:49,13.61,1.25755E+12
Lake Scott,4/29/2019 22:08,25.75,4.95951E+12
Mezachester,3/25/2019 12:57,21.89,2.29483E+12
Brandonfort,5/2/2019 3:14,48.63,4.44358E+12
Lake Scott,3/26/2019 8:40,26.24,1.98031E+12
Veronicaberg,4/24/2019 19:16,49.45,5.87763E+12
Lewisland,1/25/2019 20:46,32.38,8.33223E+12
Lake Scott,5/7/2019 12:33,21.72,7.62606E+12
East Marymouth,4/3/2019 12:18,26.93,3.38403E+12
Sotoville,4/22/2019 1:33,46.5,7.08815E+12
North Richardhaven,3/3/2019 6:14,18.17,3.25203E+12
New Shannonberg,2/9/2019 4:01,37.52,3.10791E+12
New Raymond,5/1/2019 5:16,14.2,1.53509E+12
Brandonfort,1/2/2019 1:41,49.95,1.29847E+12
Lake Scott,1/3/2019 17:02,47.97,8.02488E+12
Nicolechester,5/2/2019 19:37,36.59,6.82145E+12
East Marymouth,5/1/2019 20:10,13.17,9.05267E+12
Myersshire,1/25/2019 5:27,35.65,3.45946E+12
Nicolechester,3/4/2019 3:06,27.67,1.79041E+12
Davidfurt,1/5/2019 13:42,31.48,1.95392E+12
Josephside,3/12/2019 19:25,29.47,1.69718E+12
Myersshire,1/2/2019 16:59,33.62,6.48972E+12
Sotoville,1/25/2019 6:31,24.13,7.37216E+12
Veronicaberg,2/2/2019 3:49,26.42,8.45679E+12
Josephside,1/18/2019 6:31,33.07,7.12966E+12
Rodriguezview,2/17/2019 14:10,22.76,2.75037E+12
Lewisland,4/8/2019 19:51,35.16,5.71557E+12
Sotoville,4/23/2019 20:31,34.87,99483095214
Davidfurt,1/17/2019 17:58,28.28,6.64786E+12
Mezachester,1/22/2019 0:59,40.67,1.9569E+12
Josephside,3/3/2019 19:43,17.39,1.28038E+12
Mezachester,3/18/2019 2:32,40.81,9.43115E+12
New Shannonberg,2/26/2019 12:23,16.39,1.10594E+12
East Marymouth,3/8/2019 4:55,43.79,1.70317E+12
South Brenda,1/19/2019 0:13,44.36,6.10819E+12
Colemanland,3/5/2019 4:33,13.39,8.89492E+12
New Shannonberg,5/3/2019 21:53,34.08,1.76783E+12
East Aaronbury,3/16/2019 11:15,20.59,6.15302E+12
East Aaronbury,1/27/2019 9:53,28.56,5.98108E+12
East Danielview,2/25/2019 3:54,26.33,5.13607E+11
Barronchester,3/31/2019 6:05,44.24,1.25289E+12
Mezachester,4/26/2019 3:30,30.75,3.18164E+12
South Teresa,4/2/2019 4:02,23.78,2.95848E+11
East Kentstad,3/24/2019 2:53,31.53,1.90726E+12
Brandonfort,3/19/2019 5:49,45.52,2.01086E+11
New Shannonberg,5/7/2019 7:08,20.52,8.3137E+12
Grayville,2/19/2019 19:52,19.52,9.23398E+12
South Teresa,3/28/2019 4:27,17.5,9.66511E+12
East Marymouth,3/12/2019 10:46,38.26,5.23767E+12
Lake Robertside,4/10/2019 3:39,34.14,9.36351E+12
Colemanland,3/2/2019 2:11,36.81,1.16924E+11
South Brenda,1/10/2019 0:17,47.52,3.06909E+12
Lewisland,1/28/2019 11:38,35.6,9.36825E+12
New Raymond,1/15/2019 12:51,47.01,3.56811E+12
North Richardhaven,1/1/2019 14:52,31.15,7.18858E+12
Josephside,4/17/2019 5:45,32.72,6.31791E+12
Nicolechester,4/5/2019 1:38,19.57,1.10947E+12
Veronicaberg,1/18/2019 10:33,33.04,4.34135E+12
Colemanland,2/20/2019 4:19,43.09,8.70031E+12
Lewishaven,4/20/2019 3:54,21.23,8.13952E+12
Mezachester,1/6/2019 2:08,39.83,8.42238E+12
Williamsonville,2/1/2019 17:54,38.9,1.24799E+12
Josephside,1/17/2019 18:16,35.68,4.97337E+12
New Olivia,4/17/2019 19:11,30.81,1.52129E+12
East Marymouth,1/27/2019 12:18,43.06,6.91138E+12
Lewishaven,4/27/2019 2:28,14.01,6.52498E+12
North Richardhaven,1/28/2019 23:31,21.85,3.77662E+12
New Raymond,3/8/2019 17:43,34.45,8.89571E+12
South Teresa,4/19/2019 7:57,17.27,6.6817E+12
Lake Ann,5/7/2019 20:40,24.89,7.35679E+12
West Kimmouth,1/13/2019 20:10,19.47,6.50488E+12
East Marymouth,4/12/2019 6:51,33.18,9.39326E+12
North Jeffrey,2/28/2019 8:46,31.14,6.7957E+12
Myersshire,1/26/2019 11:16,49.22,1.97393E+12
Williamsonville,1/17/2019 1:26,28.65,6.11493E+12
Victoriaport,1/20/2019 17:06,38.74,1.20114E+11
West Hannah,4/19/2019 21:55,24.58,2.15878E+12
Williamsonville,2/12/2019 17:54,26.49,8.22248E+12
Lake Omar,4/6/2019 20:29,40.55,8.96999E+12
East Marymouth,4/2/2019 1:04,20,9.37293E+12
Brandonfort,4/7/2019 0:42,35.76,2.96585E+12
Lake Ann,1/15/2019 19:40,28.15,3.60289E+12
Lake Robertside,1/23/2019 0:24,46.83,3.57454E+12
Brandonfort,2/6/2019 2:32,35.41,5.05322E+12
New Olivia,3/27/2019 1:37,34.65,7.34528E+12
Veronicaberg,1/8/2019 16:01,30.66,7.83873E+12
New Shannonberg,4/20/2019 3:18,41.85,5.50909E+12
Grayville,3/14/2019 23:10,25.12,3.75225E+12
South Teresa,3/12/2019 5:26,23.46,8.44457E+11
South Brenda,2/19/2019 12:50,29.37,6.76015E+11
Lewisland,1/7/2019 17:32,17.57,3.76661E+12
Lake Robertside,2/5/2019 3:17,21.45,3.67028E+12
West Hannah,2/18/2019 14:27,40.22,8.80634E+12
West Kimmouth,2/8/2019 21:11,27.93,6.52477E+11
East Marymouth,2/21/2019 19:36,41.21,2.45224E+12
Grayville,2/13/2019 6:07,48.59,4.96495E+12
New Olivia,3/5/2019 22:01,19.21,8.45979E+12
North Timothy,4/29/2019 23:10,29.39,6.60934E+12
East Kentstad,1/26/2019 4:48,39.19,9.30935E+12
East Danielview,4/19/2019 10:36,28.28,1.49456E+11
Veronicaberg,2/5/2019 20:42,46.91,3.27189E+12
West Hannah,2/6/2019 20:06,18.33,1.40449E+12
West Hannah,2/16/2019 20:00,20.35,7.96086E+12
Port Shane,3/17/2019 5:25,20.74,7.22872E+12
East Marymouth,3/6/2019 14:00,35.95,5.14728E+12
Veronicaberg,4/25/2019 18:21,24.51,6.52896E+12
Lewisland,1/25/2019 11:35,44.61,7.55798E+12
West Kimmouth,3/16/2019 18:10,35.36,6.75829E+12
North Timothy,4/20/2019 7:06,46.24,2.78545E+12
New Olivia,1/27/2019 12:15,46.97,3.2007E+12
West Hannah,3/25/2019 2:14,40.11,4.49637E+12
Lake Ann,1/24/2019 6:29,32.31,2.98517E+12
Myersshire,3/15/2019 8:22,15.71,2.81357E+12
New Raymond,2/28/2019 7:10,17.09,4.63337E+12
South Teresa,2/12/2019 2:44,33.19,7.57892E+11
North Timothy,1/22/2019 2:35,48.45,5.69683E+12
East Danielview,4/7/2019 6:31,18.98,6.29412E+12
Lake Scott,1/30/2019 2:27,48.78,1.36238E+12
Grayville,4/14/2019 21:00,49.85,9.37012E+12
South Teresa,3/25/2019 1:20,17.99,7.61376E+12
Lake Robertside,4/1/2019 3:17,28.07,1.6774E+12
Barronchester,3/2/2019 23:36,36.49,4.03157E+12
Nicolechester,5/2/2019 19:48,23.06,5.82838E+12
Lewishaven,1/15/2019 15:04,22.44,9.66134E+12
Lake Omar,2/26/2019 11:53,12.49,4.14493E+12
Victoriaport,1/23/2019 19:59,27.09,3.32811E+11
Williamsonville,3/19/2019 8:30,44.85,9.12022E+12
South Brenda,1/3/2019 21:29,19.99,5.34802E+12
New Olivia,1/25/2019 12:12,39.12,7.57471E+12
New Raymond,5/3/2019 8:35,13.36,8.61049E+12
West Kimmouth,2/6/2019 0:42,13.59,8.83791E+12
West Hannah,5/5/2019 7:51,36.08,1.86598E+12
East Aaronbury,4/19/2019 17:18,29.27,7.20171E+12
Lewisland,3/10/2019 2:11,40.27,6.28444E+12
North Timothy,1/14/2019 16:59,15.06,1.23675E+12
Rodriguezview,2/15/2019 10:47,45.4,5.20469E+11
North Jeffrey,3/7/2019 2:57,29.34,2.59227E+12
Josephside,2/22/2019 14:39,16.97,1.75796E+12
Grayville,1/3/2019 13:04,12.6,8.66343E+12
West Kimmouth,3/7/2019 22:30,29.43,7.6803E+12
Davidfurt,3/26/2019 4:20,28.69,5.1035E+12
South Brenda,1/16/2019 3:08,20.27,3.31823E+12
North Timothy,1/17/2019 20:12,40.87,1506044208
North Richardhaven,3/14/2019 0:49,13.09,5.41369E+12
New Raymond,3/17/2019 4:31,18.09,5.03486E+12
North Jeffrey,2/28/2019 5:55,46.4,7.54697E+12
Lake Scott,2/18/2019 1:12,38.47,1.40263E+12
Colemanland,1/1/2019 0:46,47.74,2.21591E+12
Lake Robertside,3/27/2019 8:12,29.07,2.04476E+12
West Hannah,1/27/2019 19:15,22.42,3.20438E+12
Bethanyland,2/11/2019 17:43,23.06,4.37474E+12
Bethanyland,5/3/2019 4:50,40.85,6.70064E+12
New Olivia,4/10/2019 6:25,30.41,7.89464E+12
North Timothy,2/25/2019 0:01,22.27,8.60443E+12
West Kimmouth,1/17/2019 9:19,24.22,8.37624E+12
Lewishaven,3/2/2019 7:48,33.22,8.10002E+11
Grayville,2/18/2019 10:30,12.55,9.99956E+11
East Marymouth,5/4/2019 23:18,39.07,4.4593E+12
Davidfurt,3/15/2019 5:02,48.34,2.4061E+12
Sotoville,1/1/2019 2:07,24.07,7.82743E+12
Mezachester,4/29/2019 16:20,28.43,7.2853E+12
Veronicaberg,1/20/2019 5:00,22.02,4.11034E+12
Lewishaven,1/2/2019 17:52,20.68,8.8438E+12
Josephside,3/19/2019 17:33,37.42,6.75844E+12
West Kimmouth,4/5/2019 11:36,28.07,3.8669E+12
New Raymond,3/6/2019 17:11,15.53,6.11832E+12
Barronchester,4/7/2019 14:43,21.95,9.35581E+12
South Teresa,2/24/2019 16:51,48.8,8.24317E+12
Lake Robertside,1/14/2019 19:24,21.46,2.93261E+12
Josephside,2/7/2019 20:52,15.98,6.78892E+12
West Hannah,2/17/2019 17:21,12.6,2.7285E+12
South Brenda,3/23/2019 2:01,40.53,2.61964E+12
Williamsonville,2/19/2019 7:48,22.23,1.78416E+12
New Raymond,1/7/2019 10:02,28.74,4.25285E+12
Brandonfort,1/11/2019 16:25,37.35,8.70194E+12
